DEFICIENT,SATISFIED,BLOATED,COMMUNITY,SALARY,TIMES_TRADED,INTROVERSION
7,2,1,4,41.5373,7505,85
8,1,1,0,40.8269,5512,85
2,7,1,8,27.2196,12732,85
7,2,1,4,35.545,5801,85
5,4,1,6,30.9587,6862,85
5,4,1,5,37.0143,10864,85
5,4,1,5,56.0989,10475,85
4,5,1,5,41.3091,6272,85
5,4,1,0,40.706,7356,85
0,9,1,4,37.6026,11739,85
4,5,1,4,50.415,6788,85
2,7,1,7,34.854,11424,85
3,6,1,9,38.8241,7806,85
2,7,1,5,21.3407,13132,85
2,7,1,8,28.7644,8818,85
3,6,1,4,16.3513,11119,85
2,7,1,2,32.9933,8473,85
4,5,1,2,43.2957,9595,85
5,4,1,3,59.6694,8676,85
7,2,1,5,44.7818,7240,85
10,0,0,6,16.0581,14113,85
3,6,1,1,18.5907,6014,85
5,4,1,3,40.2876,8715,85
2,7,1,3,36.1259,9369,85
3,6,1,8,61.1725,5284,85
3,6,1,8,52.5445,10880,85
9,0,1,6,17.5169,5802,85
6,3,1,3,31.6769,5893,85
7,2,1,2,23.1998,6590,85
3,6,1,5,42.7668,5275,85
4,5,1,1,28.2023,14813,85
7,2,1,4,26.6816,5890,85
5,4,1,8,34.7399,6550,85
4,5,1,6,70.2226,13926,85
3,6,1,2,49.3274,13338,85
7,2,1,7,37.6376,3447,85
4,5,1,4,31.5905,5785,85
5,4,1,3,30.7117,6779,85
8,2,0,7,7.89192,3235,85
3,6,1,1,47.2191,9743,85
1,8,1,5,51.2756,14468,85
4,5,1,7,58.4169,7669,85
6,3,1,1,28.9999,7646,85
5,5,0,8,20.5868,6369,85
3,7,0,4,21.7266,9177,85
2,7,1,1,45.6296,11946,85
1,8,1,8,61.3272,14746,85
4,5,1,0,15.288,8600,85
2,7,1,9,48.5884,11167,85
5,4,1,4,19.1491,10114,85
7,2,1,9,35.0848,11205,85
6,3,1,0,53.0782,13264,85
6,3,1,1,27.813,10448,85
3,6,1,5,43.5733,10131,85
6,3,1,5,10.9935,6998,85
0,9,1,8,52.0414,11313,85
2,7,1,4,25.4921,4779,85
8,1,1,9,55.0655,13349,85
0,9,1,5,31.6986,14226,85
5,4,1,3,17.6837,12945,85
7,3,0,8,15.6967,11056,85
3,7,0,6,22.4959,14628,85
7,2,1,9,25.3504,8269,85
5,4,1,0,41.5014,5415,85
2,7,1,6,23.8993,12211,85
2,7,1,7,40.0881,7003,85
2,7,1,3,26.0086,7938,85
5,4,1,7,27.332,6581,86
5,4,1,2,52.7963,14081,86
3,6,1,4,32.3771,13729,86
0,9,1,1,39.0224,10411,86
5,4,1,8,44.0521,6055,86
3,6,1,1,54.8477,14324,86
1,8,1,0,32.0687,9778,86
6,3,1,7,34.0245,6387,86
2,7,1,6,57.4944,11277,86
9,1,0,7,10.9275,4261,86
4,5,1,0,42.1582,8691,86
1,8,1,5,38.1496,12361,86
2,7,1,5,33.215,5279,86
7,2,1,2,32.6296,6984,86
2,7,1,4,52.5303,8944,86
6,3,1,6,17.8636,11826,86
10,0,0,0,0.118497,7639,86
1,8,1,4,27.8463,6387,86
5,4,1,5,23.4595,8638,86
5,4,1,4,44.9275,7237,86
2,7,1,1,50.492,11183,86
7,2,1,1,17.0499,8349,86
9,0,1,6,41.7724,6690,86
4,5,1,8,49.1161,12889,86
3,6,1,1,23.5342,11342,86
4,5,1,8,55.157,5009,86
1,8,1,6,33.5221,14125,86
2,7,1,5,59.5602,13666,86
3,6,1,3,31.9636,10281,86
4,5,1,0,31.7659,12202,86
2,7,1,8,56.407,13141,86
2,7,1,3,50.3165,5082,86
5,4,1,3,44.7355,7275,86
8,1,1,4,41.5373,7501,86
8,1,1,0,40.8269,5530,86
2,7,1,8,27.2196,12729,86
7,2,1,4,35.545,5785,86
4,5,1,6,30.9587,6876,86
4,5,1,5,37.0143,10874,86
5,4,1,5,56.0989,10512,86
4,5,1,5,41.3091,6293,86
4,5,1,0,40.706,7344,86
1,8,1,4,37.6026,11734,86
7,2,1,4,50.415,6783,86
2,7,1,7,34.854,11410,86
4,5,1,9,38.8241,7809,86
2,7,1,5,21.3407,13132,86
2,7,1,8,28.7644,8828,86
6,3,1,4,16.3513,11113,86
2,7,1,2,32.9933,8479,86
4,5,1,2,43.2957,9590,86
5,4,1,3,59.6694,8671,86
6,3,1,5,44.7818,7238,86
10,0,0,6,16.0581,14124,86
4,5,1,1,18.5907,6008,86
5,4,1,3,40.2876,8720,86
2,7,1,3,36.1259,9350,86
3,6,1,8,61.1725,5283,86
3,6,1,8,52.5445,10873,86
9,0,1,6,17.5169,5815,86
5,4,1,3,31.6769,5879,86
8,1,1,2,23.1998,6588,86
3,6,1,5,42.7668,5269,86
3,6,1,1,28.2023,14830,86
7,2,1,4,26.6816,5885,86
4,5,1,8,34.7399,6553,86
3,6,1,6,70.2226,13937,86
3,6,1,2,49.3274,13343,86
6,3,1,7,37.6376,3425,86
4,5,1,4,31.5905,5773,86
3,6,1,3,30.7117,6765,86
7,3,0,7,7.89192,3216,86
3,6,1,1,47.2191,9777,86
1,8,1,5,51.2756,14465,86
6,3,1,7,58.4169,7643,86
6,3,1,1,28.9999,7655,86
5,5,0,8,20.5868,6369,86
1,9,0,4,21.7266,9172,86
2,7,1,1,45.6296,11954,86
1,8,1,8,61.3272,14747,86
4,5,1,0,15.288,8584,86
3,6,1,9,48.5884,11172,86
5,4,1,4,19.1491,10104,86
7,2,1,9,35.0848,11230,86
6,3,1,0,53.0782,13260,86
5,4,1,1,27.813,10430,86
4,5,1,5,43.5733,10122,86
5,4,1,5,10.9935,6998,86
0,9,1,8,52.0414,11322,86
2,7,1,4,25.4921,4778,86
7,2,1,9,55.0655,13350,86
2,7,1,5,31.6986,14242,86
5,4,1,3,17.6837,12941,86
7,3,0,8,15.6967,11045,86
4,6,0,6,22.4959,14649,86
8,1,1,9,25.3504,8272,86
5,4,1,0,41.5014,5421,86
2,7,1,6,23.8993,12224,86
2,7,1,7,40.0881,6983,86
2,7,1,3,26.0086,7938,86
6,3,1,7,27.332,6574,87
5,4,1,2,52.7963,14078,87
4,5,1,4,32.3771,13729,87
1,8,1,1,39.0224,10432,87
3,6,1,8,44.0521,6074,87
3,6,1,1,54.8477,14344,87
3,6,1,0,32.0687,9793,87
4,5,1,7,34.0245,6375,87
3,6,1,6,57.4944,11291,87
9,1,0,7,10.9275,4229,87
5,4,1,0,42.1582,8678,87
1,8,1,5,38.1496,12347,87
2,7,1,5,33.215,5285,87
5,4,1,2,32.6296,6983,87
3,6,1,4,52.5303,8942,87
5,4,1,6,17.8636,11844,87
10,0,0,0,0.118497,7632,87
2,7,1,4,27.8463,6369,87
5,4,1,5,23.4595,8624,87
4,5,1,4,44.9275,7228,87
3,6,1,1,50.492,11188,87
7,2,1,1,17.0499,8350,87
7,2,1,6,41.7724,6682,87
4,5,1,8,49.1161,12908,87
4,5,1,1,23.5342,11335,87
4,5,1,8,55.157,5010,87
1,8,1,6,33.5221,14125,87
3,6,1,5,59.5602,13659,87
3,6,1,3,31.9636,10282,87
4,5,1,0,31.7659,12212,87
4,5,1,8,56.407,13143,87
3,6,1,3,50.3165,5074,87
5,4,1,3,44.7355,7278,87
7,2,1,4,41.5373,7499,87
8,1,1,0,40.8269,5529,87
2,7,1,8,27.2196,12732,87
7,2,1,4,35.545,5775,87
3,6,1,6,30.9587,6869,87
5,4,1,5,37.0143,10866,87
5,4,1,5,56.0989,10510,87
4,5,1,5,41.3091,6316,87
5,4,1,0,40.706,7341,87
0,9,1,4,37.6026,11708,87
6,3,1,4,50.415,6784,87
1,8,1,7,34.854,11395,87
4,5,1,9,38.8241,7821,87
2,7,1,5,21.3407,13141,87
2,7,1,8,28.7644,8832,87
3,6,1,4,16.3513,11122,87
2,7,1,2,32.9933,8483,87
4,5,1,2,43.2957,9600,87
5,4,1,3,59.6694,8671,87
5,4,1,5,44.7818,7245,87
9,1,0,6,16.0581,14130,87
5,4,1,1,18.5907,6012,87
5,4,1,3,40.2876,8729,87
2,7,1,3,36.1259,9353,87
3,6,1,8,61.1725,5277,87
3,6,1,8,52.5445,10887,87
9,0,1,6,17.5169,5810,87
6,3,1,3,31.6769,5869,87
6,3,1,2,23.1998,6586,87
3,6,1,5,42.7668,5282,87
4,5,1,1,28.2023,14830,87
7,2,1,4,26.6816,5878,87
5,4,1,8,34.7399,6540,87
4,5,1,6,70.2226,13960,87
3,6,1,2,49.3274,13350,87
7,2,1,7,37.6376,3414,87
5,4,1,4,31.5905,5765,87
5,4,1,3,30.7117,6761,87
8,2,0,7,7.89192,3189,87
3,6,1,1,47.2191,9781,87
1,8,1,5,51.2756,14468,87
5,4,1,7,58.4169,7640,87
6,3,1,1,28.9999,7656,87
8,2,0,8,20.5868,6382,87
1,8,1,4,21.7266,9164,87
2,7,1,1,45.6296,11963,87
0,9,1,8,61.3272,14761,87
4,5,1,0,15.288,8569,87
3,6,1,9,48.5884,11187,87
4,5,1,4,19.1491,10101,87
7,2,1,9,35.0848,11241,87
8,1,1,0,53.0782,13271,87
6,3,1,1,27.813,10420,87
4,5,1,5,43.5733,10126,87
5,4,1,5,10.9935,7000,87
0,9,1,8,52.0414,11305,87
2,7,1,4,25.4921,4767,87
6,3,1,9,55.0655,13354,87
2,7,1,5,31.6986,14240,87
4,5,1,3,17.6837,12934,87
8,2,0,8,15.6967,11042,87
3,7,0,6,22.4959,14667,87
8,1,1,9,25.3504,8270,87
5,4,1,0,41.5014,5432,87
2,7,1,6,23.8993,12233,87
1,8,1,7,40.0881,6949,87
2,7,1,3,26.0086,7937,87
5,4,1,7,27.332,6566,88
5,4,1,2,52.7963,14093,88
4,5,1,4,32.3771,13717,88
0,9,1,1,39.0224,10455,88
4,5,1,8,44.0521,6064,88
4,5,1,1,54.8477,14365,88
1,8,1,0,32.0687,9777,88
3,6,1,7,34.0245,6357,88
1,8,1,6,57.4944,11303,88
9,1,0,7,10.9275,4205,88
2,7,1,0,42.1582,8667,88
2,7,1,5,38.1496,12337,88
2,7,1,5,33.215,5293,88
6,3,1,2,32.6296,6982,88
2,7,1,4,52.5303,8938,88
7,2,1,6,17.8636,11842,88
10,0,0,0,0.118497,7618,88
2,7,1,4,27.8463,6364,88
5,4,1,5,23.4595,8620,88
5,4,1,4,44.9275,7228,88
2,7,1,1,50.492,11198,88
9,0,1,1,17.0499,8357,88
9,0,1,6,41.7724,6687,88
5,4,1,8,49.1161,12912,88
4,5,1,1,23.5342,11364,88
4,5,1,8,55.157,5015,88
1,8,1,6,33.5221,14138,88
2,7,1,5,59.5602,13677,88
3,6,1,3,31.9636,10273,88
5,4,1,0,31.7659,12215,88
4,5,1,8,56.407,13138,88
3,6,1,3,50.3165,5076,88
5,4,1,3,44.7355,7266,88
8,1,1,4,41.5373,7507,88
7,2,1,0,40.8269,5531,88
2,7,1,8,27.2196,12739,88
7,2,1,4,35.545,5781,88
4,5,1,6,30.9587,6890,88
4,5,1,5,37.0143,10875,88
5,4,1,5,56.0989,10507,88
5,4,1,5,41.3091,6317,88
4,5,1,0,40.706,7340,88
1,8,1,4,37.6026,11706,88
7,2,1,4,50.415,6775,88
2,7,1,7,34.854,11375,88
4,5,1,9,38.8241,7831,88
2,7,1,5,21.3407,13147,88
3,6,1,8,28.7644,8843,88
4,5,1,4,16.3513,11120,88
2,7,1,2,32.9933,8490,88
4,5,1,2,43.2957,9612,88
5,4,1,3,59.6694,8659,88
6,3,1,5,44.7818,7233,88
10,0,0,6,16.0581,14138,88
5,4,1,1,18.5907,6029,88
5,4,1,3,40.2876,8729,88
2,7,1,3,36.1259,9367,88
3,6,1,8,61.1725,5269,88
3,6,1,8,52.5445,10880,88
9,0,1,6,17.5169,5822,88
6,3,1,3,31.6769,5858,88
7,2,1,2,23.1998,6570,88
3,6,1,5,42.7668,5278,88
3,6,1,1,28.2023,14831,88
7,2,1,4,26.6816,5872,88
5,4,1,8,34.7399,6538,88
3,6,1,6,70.2226,13975,88
3,6,1,2,49.3274,13337,88
7,2,1,7,37.6376,3400,88
5,4,1,4,31.5905,5765,88
5,4,1,3,30.7117,6760,88
8,2,0,7,7.89192,3187,88
3,6,1,1,47.2191,9787,88
1,8,1,5,51.2756,14447,88
4,5,1,7,58.4169,7606,88
6,3,1,1,28.9999,7674,88
6,4,0,8,20.5868,6395,88
2,7,1,4,21.7266,9165,88
2,7,1,1,45.6296,11972,88
0,9,1,8,61.3272,14767,88
4,5,1,0,15.288,8575,88
3,6,1,9,48.5884,11183,88
5,4,1,4,19.1491,10087,88
6,3,1,9,35.0848,11245,88
6,3,1,0,53.0782,13270,88
7,2,1,1,27.813,10441,88
4,5,1,5,43.5733,10142,88
5,4,1,5,10.9935,6993,88
1,8,1,8,52.0414,11310,88
2,7,1,4,25.4921,4756,88
7,2,1,9,55.0655,13370,88
1,8,1,5,31.6986,14254,88
4,5,1,3,17.6837,12916,88
10,0,0,8,15.6967,11023,88
3,7,0,6,22.4959,14681,88
9,0,1,9,25.3504,8266,88
5,4,1,0,41.5014,5413,88
2,7,1,6,23.8993,12258,88
3,6,1,7,40.0881,6914,88
2,7,1,3,26.0086,7918,88
6,3,1,7,27.332,6557,89
5,4,1,2,52.7963,14102,89
4,5,1,4,32.3771,13708,89
0,9,1,1,39.0224,10465,89
3,6,1,8,44.0521,6058,89
3,6,1,1,54.8477,14381,89
3,6,1,0,32.0687,9774,89
3,6,1,7,34.0245,6328,89
4,5,1,6,57.4944,11315,89
9,1,0,7,10.9275,4173,89
3,6,1,0,42.1582,8654,89
2,7,1,5,38.1496,12331,89
3,6,1,5,33.215,5302,89
7,2,1,2,32.6296,6990,89
2,7,1,4,52.5303,8927,89
5,4,1,6,17.8636,11840,89
10,0,0,0,0.118497,7619,89
2,7,1,4,27.8463,6361,89
5,4,1,5,23.4595,8619,89
7,2,1,4,44.9275,7223,89
3,6,1,1,50.492,11213,89
7,2,1,1,17.0499,8361,89
8,1,1,6,41.7724,6700,89
4,5,1,8,49.1161,12917,89
5,4,1,1,23.5342,11385,89
4,5,1,8,55.157,5021,89
1,8,1,6,33.5221,14147,89
4,5,1,5,59.5602,13677,89
3,6,1,3,31.9636,10249,89
5,4,1,0,31.7659,12208,89
4,5,1,8,56.407,13145,89
3,6,1,3,50.3165,5078,89
5,4,1,3,44.7355,7259,89
8,1,1,4,41.5373,7505,89
8,1,1,0,40.8269,5541,89
2,7,1,8,27.2196,12759,89
8,1,1,4,35.545,5781,89
5,4,1,6,30.9587,6900,89
4,5,1,5,37.0143,10888,89
5,4,1,5,56.0989,10495,89
5,4,1,5,41.3091,6331,89
6,3,1,0,40.706,7338,89
1,8,1,4,37.6026,11707,89
6,3,1,4,50.415,6769,89
2,7,1,7,34.854,11358,89
3,6,1,9,38.8241,7836,89
2,7,1,5,21.3407,13138,89
2,7,1,8,28.7644,8854,89
5,4,1,4,16.3513,11112,89
2,7,1,2,32.9933,8501,89
4,5,1,2,43.2957,9613,89
4,5,1,3,59.6694,8649,89
7,2,1,5,44.7818,7216,89
9,1,0,6,16.0581,14145,89
3,6,1,1,18.5907,6040,89
5,4,1,3,40.2876,8731,89
2,7,1,3,36.1259,9363,89
3,6,1,8,61.1725,5270,89
3,6,1,8,52.5445,10889,89
9,0,1,6,17.5169,5835,89
5,4,1,3,31.6769,5843,89
7,2,1,2,23.1998,6566,89
3,6,1,5,42.7668,5288,89
4,5,1,1,28.2023,14838,89
6,3,1,4,26.6816,5875,89
5,4,1,8,34.7399,6532,89
2,7,1,6,70.2226,13978,89
3,6,1,2,49.3274,13341,89
5,4,1,7,37.6376,3403,89
4,5,1,4,31.5905,5758,89
4,5,1,3,30.7117,6775,89
9,1,0,7,7.89192,3165,89
3,6,1,1,47.2191,9803,89
1,8,1,5,51.2756,14444,89
6,3,1,7,58.4169,7590,89
6,3,1,1,28.9999,7666,89
6,4,0,8,20.5868,6398,89
3,6,1,4,21.7266,9142,89
2,7,1,1,45.6296,11986,89
0,9,1,8,61.3272,14768,89
5,4,1,0,15.288,8575,89
4,5,1,9,48.5884,11180,89
5,4,1,4,19.1491,10096,89
7,2,1,9,35.0848,11245,89
8,1,1,0,53.0782,13263,89
5,4,1,1,27.813,10451,89
2,7,1,5,43.5733,10151,89
5,4,1,5,10.9935,6991,89
0,9,1,8,52.0414,11309,89
3,6,1,4,25.4921,4742,89
7,2,1,9,55.0655,13383,89
0,9,1,5,31.6986,14245,89
4,5,1,3,17.6837,12916,89
9,1,0,8,15.6967,11016,89
4,6,0,6,22.4959,14690,89
7,2,1,9,25.3504,8273,89
5,4,1,0,41.5014,5395,89
2,7,1,6,23.8993,12263,89
1,8,1,7,40.0881,6914,89
2,7,1,3,26.0086,7910,89
6,3,1,7,27.332,6558,90
4,5,1,2,52.7963,14122,90
4,5,1,4,32.3771,13702,90
1,8,1,1,39.0224,10468,90
4,5,1,8,44.0521,6057,90
3,6,1,1,54.8477,14404,90
2,7,1,0,32.0687,9788,90
4,5,1,7,34.0245,6320,90
4,5,1,6,57.4944,11325,90
9,1,0,7,10.9275,4169,90
2,7,1,0,42.1582,8641,90
1,8,1,5,38.1496,12341,90
3,6,1,5,33.215,5292,90
7,2,1,2,32.6296,7000,90
2,7,1,4,52.5303,8919,90
8,1,1,6,17.8636,11846,90
10,0,0,0,0.118497,7609,90
2,7,1,4,27.8463,6354,90
5,4,1,5,23.4595,8634,90
6,3,1,4,44.9275,7228,90
2,7,1,1,50.492,11225,90
8,1,1,1,17.0499,8370,90
9,0,1,6,41.7724,6691,90
4,5,1,8,49.1161,12920,90
5,4,1,1,23.5342,11389,90
4,5,1,8,55.157,5024,90
1,8,1,6,33.5221,14170,90
3,6,1,5,59.5602,13672,90
3,6,1,3,31.9636,10232,90
4,5,1,0,31.7659,12197,90
3,6,1,8,56.407,13126,90
3,6,1,3,50.3165,5058,90
5,4,1,3,44.7355,7254,90
6,3,1,4,41.5373,7504,90
8,1,1,0,40.8269,5541,90
2,7,1,8,27.2196,12761,90
7,2,1,4,35.545,5767,90
6,3,1,6,30.9587,6922,90
4,5,1,5,37.0143,10899,90
5,4,1,5,56.0989,10490,90
4,5,1,5,41.3091,6339,90
6,3,1,0,40.706,7323,90
2,7,1,4,37.6026,11689,90
7,2,1,4,50.415,6762,90
2,7,1,7,34.854,11338,90
6,3,1,9,38.8241,7863,90
3,6,1,5,21.3407,13146,90
2,7,1,8,28.7644,8860,90
6,3,1,4,16.3513,11112,90
2,7,1,2,32.9933,8516,90
4,5,1,2,43.2957,9622,90
4,5,1,3,59.6694,8649,90
7,2,1,5,44.7818,7226,90
10,0,0,6,16.0581,14159,90
4,5,1,1,18.5907,6032,90
5,4,1,3,40.2876,8711,90
2,7,1,3,36.1259,9357,90
3,6,1,8,61.1725,5251,90
3,6,1,8,52.5445,10897,90
9,0,1,6,17.5169,5835,90
5,4,1,3,31.6769,5842,90
8,1,1,2,23.1998,6549,90
3,6,1,5,42.7668,5284,90
4,5,1,1,28.2023,14850,90
7,2,1,4,26.6816,5872,90
4,5,1,8,34.7399,6537,90
4,5,1,6,70.2226,13989,90
5,4,1,2,49.3274,13345,90
7,2,1,7,37.6376,3398,90
4,5,1,4,31.5905,5749,90
4,5,1,3,30.7117,6793,90
9,1,0,7,7.89192,3168,90
3,6,1,1,47.2191,9804,90
1,8,1,5,51.2756,14453,90
4,5,1,7,58.4169,7579,90
6,3,1,1,28.9999,7676,90
5,5,0,8,20.5868,6377,90
1,8,1,4,21.7266,9131,90
2,7,1,1,45.6296,11972,90
0,9,1,8,61.3272,14771,90
4,5,1,0,15.288,8576,90
4,5,1,9,48.5884,11192,90
5,4,1,4,19.1491,10095,90
8,1,1,9,35.0848,11252,90
7,2,1,0,53.0782,13254,90
6,3,1,1,27.813,10444,90
5,4,1,5,43.5733,10151,90
4,5,1,5,10.9935,6985,90
0,9,1,8,52.0414,11322,90
3,6,1,4,25.4921,4728,90
7,2,1,9,55.0655,13383,90
1,8,1,5,31.6986,14248,90
4,5,1,3,17.6837,12918,90
8,2,0,8,15.6967,11014,90
6,4,0,6,22.4959,14713,90
9,0,1,9,25.3504,8274,90
5,4,1,0,41.5014,5387,90
2,7,1,6,23.8993,12276,90
3,6,1,7,40.0881,6890,90
2,7,1,3,26.0086,7901,90
6,3,1,7,27.332,6530,91
5,4,1,2,52.7963,14136,91
3,6,1,4,32.3771,13694,91
2,7,1,1,39.0224,10494,91
4,5,1,8,44.0521,6079,91
3,6,1,1,54.8477,14426,91
1,8,1,0,32.0687,9797,91
2,7,1,7,34.0245,6310,91
3,6,1,6,57.4944,11327,91
9,1,0,7,10.9275,4160,91
3,6,1,0,42.1582,8629,91
1,8,1,5,38.1496,12336,91
4,5,1,5,33.215,5292,91
6,3,1,2,32.6296,7009,91
2,7,1,4,52.5303,8933,91
7,2,1,6,17.8636,11861,91
10,0,0,0,0.118497,7600,91
3,6,1,4,27.8463,6358,91
5,4,1,5,23.4595,8626,91
6,3,1,4,44.9275,7212,91
4,5,1,1,50.492,11230,91
8,1,1,1,17.0499,8368,91
9,0,1,6,41.7724,6666,91
4,5,1,8,49.1161,12921,91
3,6,1,1,23.5342,11394,91
4,5,1,8,55.157,5029,91
2,7,1,6,33.5221,14192,91
4,5,1,5,59.5602,13659,91
3,6,1,3,31.9636,10221,91
4,5,1,0,31.7659,12176,91
4,5,1,8,56.407,13117,91
3,6,1,3,50.3165,5052,91
5,4,1,3,44.7355,7247,91
7,2,1,4,41.5373,7504,91
8,1,1,0,40.8269,5548,91
2,7,1,8,27.2196,12762,91
6,3,1,4,35.545,5762,91
5,4,1,6,30.9587,6943,91
5,4,1,5,37.0143,10924,91
5,4,1,5,56.0989,10510,91
4,5,1,5,41.3091,6346,91
6,3,1,0,40.706,7328,91
1,8,1,4,37.6026,11683,91
5,4,1,4,50.415,6757,91
1,8,1,7,34.854,11319,91
5,4,1,9,38.8241,7860,91
3,6,1,5,21.3407,13142,91
2,7,1,8,28.7644,8856,91
6,3,1,4,16.3513,11119,91
3,6,1,2,32.9933,8523,91
4,5,1,2,43.2957,9618,91
5,4,1,3,59.6694,8644,91
7,2,1,5,44.7818,7224,91
9,1,0,6,16.0581,14178,91
3,6,1,1,18.5907,6048,91
6,3,1,3,40.2876,8693,91
4,5,1,3,36.1259,9340,91
3,6,1,8,61.1725,5256,91
3,6,1,8,52.5445,10889,91
9,0,1,6,17.5169,5838,91
4,5,1,3,31.6769,5841,91
8,1,1,2,23.1998,6553,91
3,6,1,5,42.7668,5284,91
3,6,1,1,28.2023,14847,91
6,3,1,4,26.6816,5852,91
4,5,1,8,34.7399,6523,91
4,5,1,6,70.2226,14002,91
5,4,1,2,49.3274,13348,91
6,3,1,7,37.6376,3394,91
5,4,1,4,31.5905,5743,91
4,5,1,3,30.7117,6798,91
10,0,0,7,7.89192,3166,91
4,5,1,1,47.2191,9810,91
1,8,1,5,51.2756,14471,91
4,5,1,7,58.4169,7579,91
7,2,1,1,28.9999,7690,91
7,3,0,8,20.5868,6373,91
1,8,1,4,21.7266,9118,91
2,7,1,1,45.6296,11980,91
0,9,1,8,61.3272,14767,91
4,5,1,0,15.288,8577,91
5,4,1,9,48.5884,11181,91
3,6,1,4,19.1491,10095,91
8,1,1,9,35.0848,11232,91
6,3,1,0,53.0782,13240,91
4,5,1,1,27.813,10468,91
3,6,1,5,43.5733,10161,91
4,5,1,5,10.9935,6999,91
0,9,1,8,52.0414,11332,91
3,6,1,4,25.4921,4732,91
9,0,1,9,55.0655,13371,91
2,7,1,5,31.6986,14254,91
4,5,1,3,17.6837,12909,91
7,3,0,8,15.6967,11025,91
3,7,0,6,22.4959,14716,91
8,1,1,9,25.3504,8271,91
5,4,1,0,41.5014,5379,91
2,7,1,6,23.8993,12269,91
4,5,1,7,40.0881,6876,91
2,7,1,3,26.0086,7897,91
7,2,1,7,27.332,6502,92
5,4,1,2,52.7963,14137,92
4,5,1,4,32.3771,13699,92
3,6,1,1,39.0224,10507,92
4,5,1,8,44.0521,6088,92
4,5,1,1,54.8477,14455,92
1,8,1,0,32.0687,9785,92
4,5,1,7,34.0245,6302,92
3,6,1,6,57.4944,11338,92
9,1,0,7,10.9275,4133,92
3,6,1,0,42.1582,8622,92
1,8,1,5,38.1496,12346,92
4,5,1,5,33.215,5279,92
7,2,1,2,32.6296,7022,92
4,5,1,4,52.5303,8914,92
7,2,1,6,17.8636,11873,92
10,0,0,0,0.118497,7589,92
3,6,1,4,27.8463,6348,92
7,2,1,5,23.4595,8626,92
4,5,1,4,44.9275,7210,92
2,7,1,1,50.492,11241,92
7,2,1,1,17.0499,8384,92
9,0,1,6,41.7724,6673,92
4,5,1,8,49.1161,12928,92
5,4,1,1,23.5342,11412,92
4,5,1,8,55.157,5043,92
1,8,1,6,33.5221,14203,92
3,6,1,5,59.5602,13660,92
3,6,1,3,31.9636,10215,92
3,6,1,0,31.7659,12171,92
3,6,1,8,56.407,13107,92
3,6,1,3,50.3165,5062,92
5,4,1,3,44.7355,7251,92
7,2,1,4,41.5373,7504,92
7,2,1,0,40.8269,5544,92
2,7,1,8,27.2196,12761,92
7,2,1,4,35.545,5752,92
5,4,1,6,30.9587,6962,92
5,4,1,5,37.0143,10935,92
5,4,1,5,56.0989,10524,92
4,5,1,5,41.3091,6363,92
4,5,1,0,40.706,7332,92
1,8,1,4,37.6026,11681,92
6,3,1,4,50.415,6755,92
1,8,1,7,34.854,11295,92
5,4,1,9,38.8241,7855,92
4,5,1,5,21.3407,13134,92
2,7,1,8,28.7644,8859,92
4,5,1,4,16.3513,11114,92
2,7,1,2,32.9933,8544,92
3,6,1,2,43.2957,9627,92
4,5,1,3,59.6694,8624,92
7,2,1,5,44.7818,7224,92
9,1,0,6,16.0581,14191,92
4,5,1,1,18.5907,6052,92
5,4,1,3,40.2876,8679,92
2,7,1,3,36.1259,9318,92
3,6,1,8,61.1725,5255,92
3,6,1,8,52.5445,10894,92
9,0,1,6,17.5169,5865,92
4,5,1,3,31.6769,5855,92
8,1,1,2,23.1998,6552,92
3,6,1,5,42.7668,5275,92
4,5,1,1,28.2023,14842,92
6,3,1,4,26.6816,5853,92
5,4,1,8,34.7399,6516,92
4,5,1,6,70.2226,14006,92
4,5,1,2,49.3274,13348,92
6,3,1,7,37.6376,3374,92
5,4,1,4,31.5905,5736,92
3,6,1,3,30.7117,6807,92
9,1,0,7,7.89192,3152,92
4,5,1,1,47.2191,9794,92
1,8,1,5,51.2756,14479,92
2,7,1,7,58.4169,7571,92
6,3,1,1,28.9999,7714,92
8,2,0,8,20.5868,6389,92
3,7,0,4,21.7266,9111,92
2,7,1,1,45.6296,11988,92
0,9,1,8,61.3272,14775,92
4,5,1,0,15.288,8583,92
4,5,1,9,48.5884,11166,92
4,5,1,4,19.1491,10078,92
8,1,1,9,35.0848,11226,92
6,3,1,0,53.0782,13238,92
7,2,1,1,27.813,10464,92
4,5,1,5,43.5733,10162,92
4,5,1,5,10.9935,6994,92
2,7,1,8,52.0414,11332,92
3,6,1,4,25.4921,4722,92
6,3,1,9,55.0655,13368,92
2,7,1,5,31.6986,14264,92
4,5,1,3,17.6837,12902,92
8,2,0,8,15.6967,11034,92
3,7,0,6,22.4959,14707,92
9,0,1,9,25.3504,8284,92
5,4,1,0,41.5014,5370,92
2,7,1,6,23.8993,12276,92
4,5,1,7,40.0881,6861,92
2,7,1,3,26.0086,7882,92
5,4,1,7,27.332,6499,93
5,4,1,2,52.7963,14143,93
4,5,1,4,32.3771,13687,93
2,7,1,1,39.0224,10511,93
4,5,1,8,44.0521,6097,93
3,6,1,1,54.8477,14467,93
2,7,1,0,32.0687,9804,93
3,6,1,7,34.0245,6285,93
2,7,1,6,57.4944,11344,93
9,1,0,7,10.9275,4120,93
2,7,1,0,42.1582,8619,93
1,8,1,5,38.1496,12325,93
